PRICE,ROOMS,BATHROOMS,SURFACE,CITY,DISTRICT,ASSET_TYPE
287000,4,2,212,Vicente López,Olivos,Casa
298500,4,2,88,Vicente López,Olivos,Departamento
109000,1,1,30,Vicente López,Olivos,Casa
175000,1,1,64,Vicente López,Olivos,Departamento
190000,1,1,64,Vicente López,Olivos,Departamento
158000,2,1,58,Vicente López,Vicente López,PH
172000,2,1,58,Vicente López,La Lucila,Casa
180000,2,1,50,Palermo,Palermo Soho,Departamento
110000,2,1,36,Palermo,Palermo Hollywood,Departamento
240000,2,1,51,Palermo,Palermo Hollywood,Departamento
145000,2,1,46,Palermo,Palermo Hollywood,Departamento
98000,2,1,33,Palermo,Palermo Soho,Departamento
135000,2,1,60,Palermo,Palermo Viejo,Departamento
145000,2,1,46,Palermo,Palermo Hollywood,Departamento
225000,2,1,55,Palermo,Palermo Hollywood,Departamento
255000,2,1,54,Palermo,Palermo Hollywood,Departamento
115000,2,1,47,Palermo,Palermo Soho,Departamento
97400,2,1,42,Palermo,Palermo Soho,Departamento
280000,2,2,72,Palermo,Palermo Hollywood,Departamento
158000,2,1,46,Palermo,Palermo Soho,Departamento
235000,2,1,45,Palermo,Palermo Hollywood,Departamento
280000,2,1,56,Vicente López,Vicente López,Departamento
270000,2,1,53,Vicente López,Olivos,Departamento
225000,2,1,67,Vicente López,Olivos,Departamento
201142,2,1,57,Vicente López,Vicente López,Departamento
190000,2,2,79,Vicente López,Olivos,Departamento
450000,2,1,90,Vicente López,Vicente López,Departamento
128000,2,1,51,Vicente López,Olivos,Departamento
245000,2,1,54,Vicente López,Vicente López,Departamento
145000,3,1,135,Vicente López,Munro,PH
155000,3,1,150,Vicente López,Munro,PH
195000,3,1,200,Vicente López,Olivos,Casa
316500,3,1,94,Palermo,Palermo Soho,Departamento
245000,3,1,70,Palermo,Palermo Hollywood,Departamento
208000,3,1,86,Palermo,Palermo Soho,Departamento
159000,3,1,56,Palermo,Palermo Soho,Departamento
108000,3,1,59,Palermo,Palermo Soho,Departamento
420000,3,1,122,Palermo,Palermo Soho,Departamento
420000,3,1,122,Palermo,Palermo Soho,Departamento
520000,3,2,77,Palermo,Palermo Hollywood,Departamento
315000,3,2,81,Palermo,Palermo Hollywood,Departamento
520000,3,2,78,Palermo,Palermo Hollywood,Departamento
410000,3,2,100,Vicente López,Olivos,Departamento
190000,3,1,54,Vicente López,Florida,Departamento
995000,4,5,178,Palermo,Palermo Chico,Departamento
915000,4,5,159,Palermo,Palermo Chico,Departamento
279000,4,1,102,Palermo,Palermo Soho,Departamento
830000,4,4,244,Palermo,Palermo Chico,Departamento
139000,4,1,61,Vicente López,Villa Martelli,Departamento
129900,5,2,143,Vicente López,Munro,PH
184900,5,2,155,Vicente López,Munro,Casa
1242000,5,5,216,Palermo,Palermo Chico,Departamento
810000,6,3,193,Palermo,Palermo Chico,Departamento
2200000,6,3,325,Palermo,Palermo Chico,Departamento
1100000,6,3,268,Palermo,Palermo Chico,Departamento
225000,2,1,91,Vicente López,Florida,PH
225000,2,1,91,Vicente López,Florida,PH
2800000,5,6,580,Palermo,Palermo Chico,Casa
315000,4,2,179,Vicente López,Olivos,Casa
550000,5,4,400,Vicente López,Olivos,Casa
240000,4,2,159,Vicente López,Florida,Casa
139000,2,1,200,Vicente López,Munro,Casa
280000,4,2,94,Palermo,Palermo Viejo,Departamento
240000,3,2,63,Palermo,Palermo Hollywood,Departamento
380000,4,2,90,Palermo,Palermo Chico,Departamento
115000,1,1,25,Palermo,Palermo Hollywood,Departamento
3250000,4,4,389,Palermo,Palermo Chico,Departamento
159000,3,1,58,Vicente López,Olivos,Departamento
285000,3,1,101,Vicente López,La Lucila,Departamento
148000,2,1,52,Vicente López,Florida,Departamento
370000,4,2,123,Vicente López,Olivos,Departamento
65000,2,1,40,Vicente López,Olivos,Departamento
163500,2,1,42,Palermo,Palermo Soho,Departamento
125000,2,1,45,Palermo,Palermo Hollywood,Departamento
128500,2,1,42,Palermo,Palermo Soho,Departamento
139000,2,1,52,Palermo,Palermo Soho,Departamento
210000,2,1,57,Palermo,Palermo Soho,Departamento
150000,1,1,37,Palermo,Palermo Chico,Departamento
310000,3,1,137,Palermo,Palermo Chico,Departamento
225000,2,2,61,Palermo,Palermo Hollywood,Departamento
110000,2,1,36,Vicente López,Olivos,Departamento
270000,2,1,74,Vicente López,La Lucila,Departamento
255000,2,2,51,Vicente López,Florida,Departamento
290000,3,3,160,Vicente López,La Lucila,PH
268000,4,1,197,Vicente López,Olivos,Casa
750000,3,2,128,Palermo,Palermo Chico,Departamento
259000,3,2,70,Palermo,Palermo Chico,Departamento
259000,3,2,70,Palermo,Palermo Chico,Departamento
1100000,6,2,248,Palermo,Palermo Chico,Departamento
185000,3,1,68,Palermo,Palermo Hollywood,Departamento
220000,5,3,120,Vicente López,Olivos,PH
649000,6,3,420,Vicente López,Villa Martelli,Casa
520000,8,2,396,Vicente López,La Lucila,Casa
430000,4,3,168,Palermo,Palermo Soho,Departamento
880000,5,2,175,Palermo,Palermo Chico,Departamento
1600000,6,3,318,Palermo,Palermo Chico,Departamento
385000,6,1,485,Vicente López,Florida,Casa
520000,5,2,175,Vicente López,Olivos,Casa
689000,4,2,135,Vicente López,Olivos,Departamento
225000,4,2,66,Vicente López,Florida,Departamento
358000,3,2,80,Vicente López,Olivos,Departamento
198000,2,1,55,Vicente López,Florida,Departamento
158000,2,1,60,Vicente López,Florida,Departamento
393000,3,2,113,Vicente López,Olivos,Departamento
383000,3,2,113,Vicente López,Olivos,Departamento
383000,3,2,113,Vicente López,Olivos,Departamento
393000,3,2,113,Vicente López,Olivos,Departamento
180000,4,1,68,Vicente López,Florida,PH
267000,5,3,258,Vicente López,Florida Oeste,Casa
134000,1,1,38,Palermo,Palermo Hollywood,Departamento
134000,1,1,38,Palermo,Palermo Hollywood,Departamento
109000,1,1,40,Palermo,Palermo Soho,Departamento
135000,1,1,32,Palermo,Palermo Chico,Departamento
179000,1,1,54,Palermo,Palermo Chico,Departamento
90000,1,1,28,Palermo,Palermo Viejo,Departamento
160000,1,1,48,Palermo,Palermo Viejo,Departamento
210000,1,1,63,Palermo,Palermo Viejo,Departamento
169000,1,1,43,Palermo,Palermo Viejo,Departamento
185000,1,1,60,Palermo,Palermo Viejo,Departamento
175000,1,2,54,Palermo,Palermo Viejo,Departamento
219000,1,1,66,Palermo,Palermo Soho,Departamento
175000,1,1,60,Palermo,Palermo Hollywood,Departamento
169000,1,1,54,Palermo,Palermo Hollywood,Departamento
240415,1,1,70,Palermo,Palermo Hollywood,Departamento
334075,1,1,91,Palermo,Palermo Hollywood,Departamento
145000,1,1,45,Palermo,Palermo Hollywood,Departamento
145000,1,1,45,Palermo,Palermo Hollywood,Departamento
165000,1,1,52,Palermo,Palermo Hollywood,Departamento
220000,1,1,69,Palermo,Palermo Hollywood,Departamento
70500,1,1,28,Vicente López,Olivos,Departamento
81700,1,1,30,Vicente López,Olivos,Departamento
130000,1,1,42,Vicente López,Olivos,Departamento
200000,2,1,44,Palermo,Palermo Viejo,Departamento
290000,2,1,47,Palermo,Palermo Hollywood,Departamento
315000,2,2,70,Palermo,Palermo Hollywood,Departamento
270000,2,1,47,Palermo,Palermo Hollywood,Departamento
315000,2,2,81,Palermo,Palermo Chico,Departamento
169000,2,2,53,Palermo,Palermo Viejo,Departamento
239000,2,2,87,Palermo,Palermo Soho,Departamento
261000,2,2,77,Palermo,Palermo Soho,Departamento
257000,2,1,66,Palermo,Palermo Soho,Departamento
204000,2,1,64,Palermo,Palermo Hollywood,Departamento
208000,2,2,66,Palermo,Palermo Hollywood,Departamento
375000,2,2,94,Palermo,Palermo Hollywood,Departamento
375000,2,2,86,Palermo,Palermo Hollywood,Departamento
390000,2,2,74,Palermo,Palermo Chico,Departamento
300000,2,2,72,Palermo,Palermo Chico,Departamento
98000,2,1,40,Vicente López,Villa Martelli,Departamento
103000,2,1,40,Vicente López,Florida,Departamento
145000,2,1,50,Vicente López,Olivos,Departamento
230000,3,2,60,Palermo,Palermo Viejo,Departamento
450000,3,2,90,Palermo,Palermo Soho,Departamento
297000,3,2,64,Palermo,Palermo Hollywood,Departamento
297000,3,2,64,Palermo,Palermo Hollywood,Departamento
405000,3,2,100,Palermo,Palermo Chico,Departamento
432000,3,2,102,Palermo,Palermo Hollywood,Departamento
320000,3,2,94,Palermo,Palermo Soho,Departamento
320000,3,2,94,Palermo,Palermo Soho,Departamento
320000,3,2,94,Palermo,Palermo Soho,Departamento
320000,3,2,94,Palermo,Palermo Soho,Departamento
405000,3,2,100,Palermo,Palermo Chico,Departamento
90000,3,1,47,Vicente López,Munro,Departamento
190000,3,1,67,Vicente López,Florida,Departamento
130000,3,1,87,Vicente López,Florida,Casa
188000,3,1,65,Vicente López,Olivos,Departamento
230000,3,1,304,Vicente López,Olivos,Casa
278000,3,2,80,Vicente López,Florida,Departamento
410000,3,2,97,Vicente López,Olivos,Departamento
210000,4,1,229,Vicente López,Florida,Casa
175000,4,2,100,Vicente López,Florida,PH
220000,4,1,72,Vicente López,La Lucila,PH
289000,4,2,98,Vicente López,Olivos,Departamento
298000,4,2,196,Vicente López,Vicente López,PH
395000,4,2,140,Vicente López,Florida,Casa
6000,5,4,340,Palermo,Palermo Chico,Departamento
1450000,5,5,243,Palermo,Palermo Chico,Departamento
1450000,5,5,243,Palermo,Palermo Chico,Departamento
250000,5,2,158,Vicente López,Villa Martelli,Casa
295000,5,1,175,Vicente López,Olivos,Casa
295000,5,1,175,Vicente López,Olivos,Casa
1250000,8,5,512,Vicente López,Vicente López,Casa
114000,1,1,40,Palermo,Palermo Soho,Departamento
115000,1,1,35,Palermo,Palermo Soho,Departamento
165000,2,1,44,Palermo,Palermo Hollywood,Departamento
105100,2,1,33,Palermo,Palermo Soho,Departamento
230000,2,2,68,Palermo,Palermo Hollywood,Departamento
147000,2,1,52,Palermo,Palermo Soho,Departamento
110000,2,1,48,Palermo,Palermo Soho,Departamento
165000,2,1,48,Palermo,Palermo Soho,Departamento
230000,2,1,68,Palermo,Palermo Hollywood,Departamento
169000,2,1,54,Palermo,Palermo Hollywood,Departamento
230000,2,1,48,Vicente López,Olivos,Departamento
345000,3,2,137,Palermo,Palermo Soho,PH
210000,3,1,79,Palermo,Palermo Soho,PH
150000,3,2,95,Vicente López,Florida,Casa
135000,3,1,59,Palermo,Palermo Soho,Departamento
395000,3,1,145,Palermo,Palermo Chico,Departamento
208000,3,1,60,Vicente López,Olivos,Departamento
189500,3,1,61,Vicente López,Olivos,Departamento
260000,3,1,69,Vicente López,Olivos,Departamento
315000,3,2,92,Vicente López,Vicente López,Departamento
172000,3,1,62,Vicente López,Florida,Departamento
210000,4,1,124,Vicente López,Florida,PH
299000,4,1,141,Vicente López,Vicente López,PH
149000,4,2,145,Vicente López,Carapachay,PH
420000,4,3,240,Vicente López,Florida,Casa
360000,5,2,210,Vicente López,Carapachay,Casa
250000,5,2,166,Vicente López,Olivos,Casa
493000,5,2,134,Palermo,Palermo Chico,Departamento
695000,6,2,426,Vicente López,Vicente López,Casa
400000,6,3,150,Vicente López,Florida,Oficina
2950000,6,3,514,Palermo,Palermo Chico,Departamento
350000,8,4,195,Vicente López,Olivos,PH
350000,8,4,195,Vicente López,Olivos,Casa
160000,3,1,77,Vicente López,Olivos,PH
429000,3,3,170,Vicente López,Olivos,Casa
105000,1,1,45,Vicente López,Vicente López,Casa
159000,2,1,51,Palermo,Palermo Hollywood,Departamento
195000,2,1,58,Palermo,Palermo Soho,Departamento
190000,2,1,53,Palermo,Palermo Hollywood,Departamento
340000,2,1,57,Palermo,Palermo Hollywood,Departamento
150000,1,1,47,Palermo,Palermo Viejo,Departamento
486000,3,1,115,Vicente López,Olivos,Departamento
599000,4,3,178,Vicente López,Olivos,Departamento
270000,2,1,51,Vicente López,Olivos,Departamento
365000,3,2,100,Vicente López,Olivos,Departamento
94500,2,1,50,Vicente López,Vicente López,PH
77000,1,1,31,Vicente López,Olivos,Departamento
309000,4,1,329,Vicente López,Olivos,PH
198000,3,1,91,Vicente López,Olivos,PH
220000,3,1,150,Vicente López,Villa Martelli,Casa
295000,4,2,125,Vicente López,Olivos,Casa
155000,4,1,87,Vicente López,Florida Oeste,Departamento
238000,6,2,133,Vicente López,Florida,Casa
150000,1,1,41,Palermo,Palermo Chico,Departamento
700000,4,4,147,Palermo,Palermo Chico,Departamento
108000,2,1,55,Vicente López,Munro,PH
150000,3,2,68,Vicente López,Florida Oeste,Departamento
195000,2,1,59,Palermo,Palermo Soho,Departamento
160000,2,1,45,Palermo,Palermo Hollywood,Departamento
140000,2,1,54,Vicente López,Olivos,Departamento
235000,2,2,63,Vicente López,Olivos,Departamento
177000,2,1,49,Vicente López,Florida,Departamento
230000,3,2,84,Palermo,Palermo Hollywood,PH
215000,3,1,72,Palermo,Palermo Soho,Departamento
260000,2,2,60,Vicente López,Vicente López,Departamento
330000,2,1,140,Vicente López,Vicente López,Departamento
375000,3,2,77,Vicente López,Olivos,Departamento
149000,2,1,50,Vicente López,Olivos,PH
198000,3,1,77,Vicente López,Florida,Departamento
106500,1,1,40,Palermo,Palermo Soho,Departamento
142000,2,1,52,Palermo,Palermo Soho,Departamento
105100,2,1,33,Palermo,Palermo Soho,Departamento
158690,2,1,48,Palermo,Palermo Soho,Departamento
135000,3,1,59,Palermo,Palermo Soho,Departamento
330000,4,2,104,Vicente López,Olivos,Departamento
1990000,5,6,293,Palermo,Palermo Chico,Departamento
115000,3,1,66,Vicente López,Florida,PH
550000,5,2,420,Vicente López,La Lucila,Casa
328900,4,2,110,Vicente López,Florida,Casa
550000,5,2,420,Vicente López,La Lucila,Casa
345000,4,3,200,Vicente López,Munro,Casa
259000,3,1,195,Vicente López,Florida,Casa
210000,2,1,58,Palermo,Palermo Soho,Departamento
720000,2,1,189,Palermo,Palermo Hollywood,Departamento
179000,3,1,63,Vicente López,Florida,Departamento
102000,2,1,50,Vicente López,Olivos,Departamento
179000,2,1,55,Palermo,Palermo Hollywood,Departamento
215000,3,1,70,Palermo,Palermo Chico,Departamento
265000,3,1,90,Palermo,Palermo Chico,Departamento
195000,3,1,55,Vicente López,Olivos,Departamento
389000,4,3,142,Palermo,Palermo Soho,PH
320000,4,2,172,Vicente López,Olivos,PH
394000,4,3,168,Palermo,Palermo Soho,Departamento
165000,1,1,37,Palermo,Palermo Soho,Departamento
135000,1,1,41,Palermo,Palermo Hollywood,Departamento
250000,1,1,53,Palermo,Palermo Hollywood,Departamento
154000,1,1,39,Palermo,Palermo Chico,Departamento
128000,1,1,41,Palermo,Palermo Soho,Departamento
143600,1,1,60,Vicente López,Villa Martelli,Departamento
91980,1,1,57,Vicente López,Villa Martelli,Departamento
102290,1,1,40,Vicente López,Villa Martelli,Departamento
340000,1,2,130,Vicente López,Vicente López,Departamento
159426,1,1,71,Vicente López,Villa Martelli,Departamento
136345,1,1,60,Vicente López,Villa Martelli,Departamento
155200,1,1,65,Vicente López,Villa Martelli,Departamento
101350,1,1,45,Vicente López,Villa Martelli,Departamento
159565,1,1,65,Vicente López,Villa Martelli,Departamento
140600,1,1,55,Vicente López,Villa Martelli,Departamento
154900,1,1,71,Vicente López,Villa Martelli,Departamento
150170,1,1,65,Vicente López,Villa Martelli,Departamento
150690,1,1,60,Vicente López,Villa Martelli,Departamento
126480,1,1,58,Vicente López,Villa Martelli,Departamento
147100,1,1,58,Vicente López,Villa Martelli,Departamento
105390,1,1,47,Vicente López,Villa Martelli,Departamento
79385,1,1,36,Vicente López,Villa Martelli,Departamento
168850,1,1,67,Vicente López,Villa Martelli,Departamento
149060,1,1,68,Vicente López,Villa Martelli,Departamento
90725,1,1,40,Vicente López,Villa Martelli,Departamento
89000,1,1,32,Vicente López,Olivos,Departamento
164780,1,1,69,Vicente López,Villa Martelli,Departamento
84475,1,1,37,Vicente López,Villa Martelli,Departamento
138900,1,1,60,Vicente López,Villa Martelli,Departamento
80130,1,1,37,Vicente López,Villa Martelli,Departamento
143130,1,1,65,Vicente López,Villa Martelli,Departamento
145570,1,1,63,Vicente López,Villa Martelli,Departamento
153019,1,1,68,Vicente López,Villa Martelli,Departamento
81795,1,1,37,Vicente López,Villa Martelli,Departamento
122700,1,1,48,Vicente López,Villa Martelli,Departamento
93975,1,1,39,Vicente López,Villa Martelli,Departamento
141480,1,1,65,Vicente López,Villa Martelli,Departamento
157220,1,1,64,Vicente López,Villa Martelli,Departamento
100720,1,1,46,Vicente López,Villa Martelli,Departamento
131960,1,1,60,Vicente López,Villa Martelli,Departamento
84200,1,1,36,Vicente López,Villa Martelli,Departamento
170395,1,1,67,Vicente López,Villa Martelli,Departamento
460000,2,2,120,Vicente López,Olivos,Oficina
178000,2,1,52,Palermo,Palermo Hollywood,Departamento
174000,2,1,66,Palermo,Palermo Soho,Departamento
138000,2,1,48,Palermo,Palermo Hollywood,Departamento
147990,2,1,66,Vicente López,Villa Martelli,Departamento
142710,2,1,60,Vicente López,Villa Martelli,Departamento
175000,2,1,50,Vicente López,Vicente López,Departamento
395000,2,2,160,Vicente López,Vicente López,Departamento
115000,2,1,34,Vicente López,Vicente López,Departamento
161710,2,1,66,Vicente López,Villa Martelli,Departamento
235000,3,2,120,Vicente López,Olivos,PH
265000,3,1,110,Vicente López,Olivos,Casa
255000,3,2,70,Palermo,Palermo Chico,Departamento
315000,3,2,184,Palermo,Palermo Soho,Departamento
260000,3,2,83,Vicente López,Vicente López,Departamento
490000,3,2,84,Vicente López,Vicente López,Departamento
460000,3,2,94,Vicente López,Vicente López,Departamento
235000,3,2,120,Vicente López,Vicente López,Departamento
395000,4,3,142,Palermo,Palermo Soho,PH
290000,4,2,185,Vicente López,Florida,PH
395000,4,3,168,Palermo,Palermo Soho,Departamento
340000,4,3,120,Palermo,Palermo Soho,Departamento
298000,4,3,121,Vicente López,Olivos,Departamento
270000,4,2,116,Vicente López,Florida,Departamento
465000,4,3,204,Vicente López,Vicente López,Departamento
145000,5,2,117,Vicente López,Florida,Casa
750000,5,2,220,Palermo,Palermo Chico,Departamento
750000,5,2,220,Palermo,Palermo Chico,Departamento
250000,6,2,254,Vicente López,Villa Martelli,Casa
1200000,6,2,229,Palermo,Palermo Chico,Departamento
1480000,8,3,305,Palermo,Palermo Chico,Departamento
1500000,8,3,289,Palermo,Palermo Chico,Departamento
950000,10,4,476,Vicente López,La Lucila,Casa
320000,6,3,180,Vicente López,Olivos,Casa
1480000,3,6,400,Vicente López,Olivos,Casa
875000,6,4,425,Vicente López,La Lucila,Casa
320000,5,2,180,Vicente López,Olivos,Casa
1650000,10,6,900,Vicente López,Olivos,Casa
98620,1,1,35,Palermo,Palermo Hollywood,Departamento
